"Total Count: ",5559
"Matched Count: ",5381
"Not Matched Count: ",178

,,,,,,Total,42720053.71,43235819.71,.00,-515766.00
"Sales Date","Deposit Date","Store ID","Retek Code",Brand,ColBank,Status,"Wallet Sale","Deposit Amount","Store Response Entry","Difference [Sale - Deposit - Store Response]","Pending Difference","Reconcilied Difference"
19-08-2024,19-08-2024,3992,63992,"PE RED","WALLET PHONEPAY",Matched,398.00,398.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4533,34533,"ALLEN SOLLY","WALLET PHONEPAY",Matched,48.00,48.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4535,34535,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1045.00,1045.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4539,34539,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1189.30,1189.30,0.00,0.00,0.00,
19-08-2024,19-08-2024,4576,34576,"ALLEN SOLLY","WALLET PHONEPAY",Matched,16933.10,16933.10,0.00,0.00,0.00,
19-08-2024,19-08-2024,4812,34812,"AS PRIME","WALLET PHONEPAY",Matched,6000.00,6000.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4823,34823,"AS PRIME","WALLET PHONEPAY",Matched,10093.00,10093.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4831,34831,"AS PRIME","WALLET PHONEPAY",Matched,500.00,500.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4842,34842,"AS PRIME","WALLET PHONEPAY",Matched,1148.00,1148.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4871,34871,"AS PRIME","WALLET PHONEPAY",Matched,10394.00,10394.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4872,34872,"AS PRIME","WALLET PHONEPAY",Matched,9037.60,9037.60,0.00,0.00,0.00,
19-08-2024,19-08-2024,4884,34884,"AS PRIME","WALLET PHONEPAY",Matched,14710.00,14710.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4892,34892,"ALLEN SOLLY","WALLET PHONEPAY",Matched,21004.00,21004.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4893,34893,"AS PRIME","WALLET PHONEPAY",Matched,12690.00,12690.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,4998,34998,"ALLEN SOLLY","WALLET PHONEPAY",Matched,11795.00,11795.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5340,15340,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,318.80,318.80,0.00,0.00,0.00,
19-08-2024,19-08-2024,5341,15341,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,9776.80,9776.80,0.00,0.00,0.00,
19-08-2024,19-08-2024,5386,15386,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,3499.00,3499.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5465,15465,"LP ALL STAR","WALLET PHONEPAY",Matched,3798.00,3798.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5476,65476,"PE RED","WALLET PHONEPAY",Matched,3598.00,3598.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5481,15481,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,6098.00,6098.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5527,15527,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,22690.60,22690.60,0.00,0.00,0.00,
19-08-2024,19-08-2024,5528,35528,"ALLEN SOLLY","WALLET PHONEPAY",Matched,31439.88,31439.88,0.00,0.00,0.00,
19-08-2024,19-08-2024,5536,35536,"AS PRIME","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5538,35538,"AS PRIME","WALLET PHONEPAY",Matched,9582.00,9582.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5539,35539,"AS PRIME","WALLET PHONEPAY",Matched,3846.90,3846.90,0.00,0.00,0.00,
19-08-2024,19-08-2024,5604,25604,"VH GOLD","WALLET PHONEPAY",Matched,1576.00,1576.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5605,25605,"VH GOLD","WALLET PHONEPAY",Matched,2598.00,2598.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5610,65610,"PE RED","WALLET PHONEPAY",Matched,2897.00,2897.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5611,65611,"PE BLUE","WALLET PHONEPAY",Matched,2151.00,2151.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5682,65682,"PE RED","WALLET PHONEPAY",Matched,3797.40,3797.40,0.00,0.00,0.00,
19-08-2024,19-08-2024,5683,65683,"PE RED","WALLET PHONEPAY",Matched,5611.00,5611.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5692,35692,"ALLEN SOLLY","WALLET PHONEPAY",Matched,38.79,38.79,0.00,0.00,0.00,
19-08-2024,19-08-2024,5739,35739,"AS PRIME","WALLET PHONEPAY",Matched,18544.60,18544.60,0.00,0.00,0.00,
19-08-2024,19-08-2024,5741,65741,"PE RED","WALLET PHONEPAY",Matched,999.00,999.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5777,25777,"VAN HEUSEN","WALLET PHONEPAY",Matched,28728.00,28728.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5778,35778,"AS PRIME","WALLET PHONEPAY",Matched,1799.00,1799.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5779,35779,"AS PRIME","WALLET PHONEPAY",Matched,12341.00,12341.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5780,35780,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2049.00,2049.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5797,35797,"ALLEN SOLLY","WALLET PHONEPAY",Matched,4048.00,4048.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5801,25801,"VAN HEUSEN","WALLET PHONEPAY",Matched,1499.00,1499.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5807,45807,"PLANET FASHION","WALLET PHONEPAY",Matched,4678.20,4678.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,5824,25824,"VH GOLD","WALLET PHONEPAY",Matched,1299.00,1299.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5916,35916,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2578.19,2578.19,0.00,0.00,0.00,
19-08-2024,19-08-2024,5945,65945,"PE RED","WALLET PHONEPAY",Matched,7892.00,7892.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5963,15963,"LP ALL STAR","WALLET PHONEPAY",Matched,7556.20,7556.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,5967,15967,"LP ALL STAR","WALLET PHONEPAY",Matched,7155.39,7155.39,0.00,0.00,0.00,
19-08-2024,19-08-2024,5982,65982,"PE RED","WALLET PHONEPAY",Matched,8094.00,8094.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,5989,25989,"VAN HEUSEN","WALLET PHONEPAY",Matched,2999.00,2999.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6032,16032,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,25392.00,25392.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6054,66054,"PE RED","WALLET PHONEPAY",Matched,2298.00,2298.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6056,66056,"PE RED","WALLET PHONEPAY",Matched,4690.00,4690.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6078,66078,"PE RED","WALLET PHONEPAY",Matched,4396.00,4396.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6087,66087,"PE BLUE","WALLET PHONEPAY",Matched,5349.00,5349.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6092,66092,"PE RED","WALLET PHONEPAY",Matched,7994.00,7994.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6096,66096,"PE RED","WALLET PHONEPAY",Matched,999.00,999.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6112,66112,"PE RED","WALLET PHONEPAY",Matched,1100.00,1100.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6140,66140,"PE RED","WALLET PHONEPAY",Matched,1299.00,1299.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6165,66165,"PE RED","WALLET PHONEPAY",Matched,5436.80,5436.80,0.00,0.00,0.00,
19-08-2024,19-08-2024,6170,66170,"PE RED","WALLET PHONEPAY",Matched,6794.00,6794.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6173,66173,"PE RED","WALLET PHONEPAY",Matched,8793.00,8793.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6208,66208,"PE RED","WALLET PHONEPAY",Matched,9054.20,9054.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,6214,66214,"PE RED","WALLET PHONEPAY",Matched,7623.00,7623.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6225,66225,"PE RED","WALLET PHONEPAY",Matched,1792.00,1792.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6227,66227,"PE RED","WALLET PHONEPAY",Matched,9020.00,9020.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6229,66229,"PE RED","WALLET PHONEPAY",Matched,3397.00,3397.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6233,16233,"LP ALL STAR","WALLET PHONEPAY",Matched,6364.50,6364.50,0.00,0.00,0.00,
19-08-2024,19-08-2024,6257,66257,"PE RED","WALLET PHONEPAY",Matched,3576.00,3576.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6276,66276,"PE RED","WALLET PAYTM",Matched,6793.00,6793.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6286,66286,"PE RED","WALLET PHONEPAY",Matched,4097.00,4097.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6287,66287,"PE RED","WALLET PHONEPAY",Matched,8942.00,8942.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6346,66346,"PE RED","WALLET PHONEPAY",Matched,5695.00,5695.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6364,66364,"PE RED","WALLET PHONEPAY",Matched,1299.00,1299.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6366,66366,"PE RED","WALLET PHONEPAY",Matched,5796.00,5796.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6371,66371,"PE RED","WALLET PHONEPAY",Matched,4117.40,4117.40,0.00,0.00,0.00,
19-08-2024,19-08-2024,6376,66376,"PE RED","WALLET PHONEPAY",Matched,5095.00,5095.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6384,66384,"PE RED","WALLET PHONEPAY",Matched,3447.00,3447.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6388,66388,"PE RED","WALLET PHONEPAY",Matched,8194.00,8194.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6392,66392,"PE RED","WALLET PHONEPAY",Matched,6195.00,6195.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6393,66393,"PE BLUE","WALLET PHONEPAY",Matched,5222.00,5222.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6400,66400,"PE BLUE","WALLET PHONEPAY",Matched,2749.00,2749.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6415,66415,"PE RED","WALLET PHONEPAY",Matched,2898.00,2898.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6423,66423,"PE RED","WALLET PHONEPAY",Matched,7193.00,7193.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6465,66465,"PE RED","WALLET PHONEPAY",Matched,1098.00,1098.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6512,36512,"AS PRIME","WALLET PHONEPAY",Matched,5598.00,5598.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6536,66536,"PE BLUE","WALLET PHONEPAY",Matched,6716.19,6716.19,0.00,0.00,0.00,
19-08-2024,19-08-2024,6553,66553,"PE RED","WALLET PHONEPAY",Matched,3997.00,3997.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6556,66556,"PE RED","WALLET PHONEPAY",Matched,9692.00,9692.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6563,66563,"PE RED","WALLET PHONEPAY",Matched,6196.00,6196.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6567,66567,"PE RED","WALLET PHONEPAY",Matched,4497.00,4497.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6571,66571,"PE RED","WALLET PHONEPAY",Matched,3197.00,3197.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6575,66575,"PE RED","WALLET PHONEPAY",Matched,3797.00,3797.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6594,66594,"PE BLUE","WALLET PHONEPAY",Matched,2051.00,2051.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6628,66628,"PE RED","WALLET PHONEPAY",Matched,11291.00,11291.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6633,36633,"AS PRIME","WALLET PHONEPAY",Matched,5284.00,5284.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6643,66643,"PE RED","WALLET PHONEPAY",Matched,499.00,499.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6662,66662,"PE RED","WALLET PHONEPAY",Matched,6497.00,6497.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6664,36664,"AS PRIME","WALLET PHONEPAY",Matched,3597.00,3597.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6689,66689,"PE BLUE","WALLET PHONEPAY",Matched,18396.00,18396.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6701,36701,"AS PRIME","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6703,36703,"AS PRIME","WALLET PHONEPAY",Matched,17338.00,17338.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6716,66716,"PE RED","WALLET PHONEPAY",Matched,2186.00,2186.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6719,36719,"ALLEN SOLLY","WALLET PHONEPAY",Matched,3748.30,3748.30,0.00,0.00,0.00,
19-08-2024,19-08-2024,6722,66722,"PE RED","WALLET PHONEPAY",Matched,3797.00,3797.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6726,66726,"PE RED","WALLET PHONEPAY",Matched,8793.00,8793.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6736,36736,"AS PRIME","WALLET PHONEPAY",Matched,1499.00,1499.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6743,66743,"PE RED","WALLET PHONEPAY",Matched,257.80,257.80,0.00,0.00,0.00,
19-08-2024,19-08-2024,6747,66747,"PE RED","WALLET PHONEPAY",Matched,3298.00,3298.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6757,86757,"LOUIS PHILIPPE VALUE STORE","WALLET PHONEPAY",Matched,8479.90,8479.90,0.00,0.00,0.00,
19-08-2024,19-08-2024,6759,36759,"ALLEN SOLLY","WALLET PHONEPAY",Matched,3778.80,3778.80,0.00,0.00,0.00,
19-08-2024,19-08-2024,6762,36762,"AS PRIME","WALLET PHONEPAY",Matched,3947.60,3947.60,0.00,0.00,0.00,
19-08-2024,19-08-2024,6795,66795,"PE RED","WALLET PHONEPAY",Matched,180.00,180.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6804,66804,"PE RED","WALLET PHONEPAY",Matched,1299.00,1299.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6829,36829,"AS PRIME","WALLET PHONEPAY",Matched,38290.40,38290.40,0.00,0.00,0.00,
19-08-2024,19-08-2024,6832,36832,"AS PRIME","WALLET PHONEPAY",Matched,16868.60,16868.60,0.00,0.00,0.00,
19-08-2024,19-08-2024,6911,66911,"PE RED","WALLET PHONEPAY",Matched,538.00,538.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6914,36914,"AS PRIME","WALLET PHONEPAY",Matched,300.00,300.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6921,36921,"AS PRIME","WALLET PHONEPAY",Matched,24685.00,24685.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6927,66927,"PE BLUE","WALLET PHONEPAY",Matched,11844.75,11844.75,0.00,0.00,0.00,
19-08-2024,19-08-2024,6929,26929,"VH GOLD","WALLET PHONEPAY",Matched,22373.00,22373.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6962,36962,"AS PRIME","WALLET PHONEPAY",Matched,999.00,999.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6975,36975,"AS PRIME","WALLET PHONEPAY",Matched,7396.00,7396.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6977,66977,"PE RED","WALLET PHONEPAY",Matched,4996.00,4996.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,6987,66987,"PE RED","WALLET PHONEPAY",Matched,11793.00,11793.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7010,27010,"VAN HEUSEN","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7019,67019,"PE BLUE","WALLET PHONEPAY",Matched,3506.00,3506.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7055,67055,"PE BLUE","WALLET PHONEPAY",Matched,2101.00,2101.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7060,37060,"AS PRIME","WALLET PHONEPAY",Matched,1499.00,1499.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7070,27070,"VH GOLD","WALLET PHONEPAY",Matched,3497.00,3497.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7082,37082,"ALLEN SOLLY","WALLET PHONEPAY",Matched,16769.60,16769.60,0.00,0.00,0.00,
19-08-2024,19-08-2024,7085,37085,"AS PRIME","WALLET PHONEPAY",Matched,19482.00,19482.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7255,67255,"PE BLUE","WALLET PHONEPAY",Matched,27403.50,27403.50,0.00,0.00,0.00,
19-08-2024,19-08-2024,7265,67265,"PE BLUE","WALLET PHONEPAY",Matched,9577.40,9577.40,0.00,0.00,0.00,
19-08-2024,19-08-2024,7266,67266,"PE BLUE","WALLET PHONEPAY",Matched,298.00,298.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7282,67282,"PE RED","WALLET PHONEPAY",Matched,7893.00,7893.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7524,37524,"AS PRIME","WALLET PHONEPAY",Matched,5167.00,5167.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7542,67542,"PE BLUE","WALLET PHONEPAY",Matched,5697.20,5697.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,7563,67563,"PE RED","WALLET PHONEPAY",Matched,24893.00,24893.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7582,37582,"ALLEN SOLLY","WALLET PHONEPAY",Matched,18811.30,18811.30,0.00,0.00,0.00,
19-08-2024,19-08-2024,7614,67614,"PE BLUE","WALLET PHONEPAY",Matched,5847.00,5847.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7622,37622,"AS PRIME","WALLET PHONEPAY",Matched,6875.00,6875.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7668,37668,"AS PRIME","WALLET PHONEPAY",Matched,1798.00,1798.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7669,17669,"LP ALL STAR","WALLET PHONEPAY",Matched,5176.40,5176.40,0.00,0.00,0.00,
19-08-2024,19-08-2024,7675,17675,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,12375.80,12375.80,0.00,0.00,0.00,
19-08-2024,19-08-2024,7685,37685,"AS PRIME","WALLET PHONEPAY",Matched,4396.00,4396.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7697,27697,"VAN HEUSEN","WALLET PHONEPAY",Matched,774.80,774.80,0.00,0.00,0.00,
19-08-2024,19-08-2024,7714,67714,"PE RED","WALLET PHONEPAY",Matched,3297.00,3297.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7715,67715,"PE BLUE","WALLET PHONEPAY",Matched,1839.20,1839.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,7771,67771,"PE BLUE","WALLET PHONEPAY",Matched,12588.00,12588.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7777,27777,"VH GOLD","WALLET PHONEPAY",Matched,2698.00,2698.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7818,17818,"LP ALL STAR","WALLET PHONEPAY",Matched,6396.00,6396.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7820,17820,"LP ALL STAR","WALLET PHONEPAY",Matched,1446.00,1446.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7829,67829,"PE RED","WALLET PHONEPAY",Matched,3397.00,3397.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7853,37853,"AS PRIME","WALLET PHONEPAY",Matched,31954.20,31954.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,7855,37855,"AS PRIME","WALLET PHONEPAY",Matched,12742.00,12742.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7858,37858,"AS PRIME","WALLET PHONEPAY",Matched,3498.00,3498.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7859,67859,"PE BLUE","WALLET PHONEPAY",Matched,5050.00,5050.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7879,17879,"LP ALL STAR","WALLET PHONEPAY",Matched,4997.00,4997.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7880,67880,"PE RED","WALLET PHONEPAY",Matched,1228.00,1228.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7911,17911,"LP ALL STAR","WALLET PHONEPAY",Matched,2998.00,2998.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,7917,37917,"ALLEN SOLLY","WALLET PHONEPAY",Matched,28337.90,28337.90,0.00,0.00,0.00,
19-08-2024,19-08-2024,7943,17943,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,2199.00,2199.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,8190,28190,"VAN HEUSEN","WALLET PHONEPAY",Matched,30191.00,30191.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,8289,28289,"VAN HEUSEN","WALLET PHONEPAY",Matched,6898.20,6898.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,8291,28291,"VH GOLD","WALLET PHONEPAY",Matched,1746.00,1746.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,8322,28322,"VH GOLD","WALLET PHONEPAY",Matched,3138.00,3138.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,8446,78446,"FOREVER 21","WALLET PHONEPAY",Matched,4397.02,4397.02,0.00,0.00,0.00,
19-08-2024,19-08-2024,9087,29087,"VAN HEUSEN","WALLET PHONEPAY",Matched,4598.00,4598.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9421,59421,"AMERICAN EAGLE","WALLET PHONEPAY",Matched,10199.38,10199.38,0.00,0.00,0.00,
19-08-2024,19-08-2024,9426,39426,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2799.00,2799.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9430,19430,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,7177.60,7177.60,0.00,0.00,0.00,
19-08-2024,19-08-2024,9448,69448,"PE BLUE","WALLET PHONEPAY",Matched,1945.00,1945.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9460,39460,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1798.80,1798.80,0.00,0.00,0.00,
19-08-2024,19-08-2024,9480,19480,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,28914.50,28914.50,0.00,0.00,0.00,
19-08-2024,19-08-2024,9496,19496,"LP ALL STAR","WALLET PHONEPAY",Matched,2999.40,2999.40,0.00,0.00,0.00,
19-08-2024,19-08-2024,9615,29615,"VAN HEUSEN","WALLET PHONEPAY",Matched,4799.00,4799.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9654,39654,"ALLEN SOLLY","WALLET PHONEPAY",Matched,9272.00,9272.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9701,59701,"AMERICAN EAGLE","WALLET PHONEPAY",Matched,14296.30,14296.30,0.00,0.00,0.00,
19-08-2024,19-08-2024,9725,19725,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,6377.20,6377.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,9753,19753,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,779.00,779.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9759,19759,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,8277.20,8277.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,9763,29763,"VAN HEUSEN","WALLET PHONEPAY",Matched,178.20,178.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,9771,69771,"PE BLUE","WALLET PHONEPAY",Matched,8316.40,8316.40,0.00,0.00,0.00,
19-08-2024,19-08-2024,9774,19774,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,7217.00,7217.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9782,29782,"VAN HEUSEN","WALLET PHONEPAY",Matched,4558.20,4558.20,0.00,0.00,0.00,
19-08-2024,19-08-2024,9800,69800,"PE BLUE","WALLET PHONEPAY",Matched,5897.00,5897.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9805,39805,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1018.50,1018.50,0.00,0.00,0.00,
19-08-2024,19-08-2024,9872,69872,"PE BLUE","WALLET PHONEPAY",Matched,9387.00,9387.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9882,39882,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1499.00,1499.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9894,19894,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,24680.80,24680.80,0.00,0.00,0.00,
19-08-2024,19-08-2024,9897,39897,"ALLEN SOLLY","WALLET PHONEPAY",Matched,24839.00,24839.00,0.00,0.00,0.00,
19-08-2024,19-08-2024,9929,39929,"ALLEN SOLLY","WALLET PHONEPAY",Matched,80.79,80.79,0.00,0.00,0.00,
19-08-2024,19-08-2024,9951,39951,"ALLEN SOLLY","WALLET PHONEPAY",Matched,5975.30,5975.30,0.00,0.00,0.00,
18-08-2024,18-08-2024,1043,41043,"PLANET FASHION","WALLET PHONEPAY",Matched,4572.00,4572.00,0.00,0.00,0.00,
18-08-2024,18-08-2024,1063,11063,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,3299.40,3299.40,0.00,0.00,0.00,
18-08-2024,18-08-2024,1064,11064,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,4999.00,4999.00,0.00,0.00,0.00,
18-08-2024,18-08-2024,1097,11097,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,178.00,178.00,0.00,0.00,0.00,
18-08-2024,18-08-2024,1228,31228,"ALLEN SOLLY","WALLET PHONEPAY",Matched,9454.00,9454.00,0.00,0.00,0.00,
18-08-2024,18-08-2024,1266,41266,"PLANET FASHION","WALLET PHONEPAY",Matched,1049.00,1049.00,0.00,0.00,0.00,
18-08-2024,18-08-2024,1287,11287,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,13594.80,13594.80,0.00,0.00,0.00,
18-08-2024,18-08-2024,1404,61404,"PE BLUE","WALLET PHONEPAY",Matched,8153.00,8153.00,0.00,0.00,0.00,
18-08-2024,18-08-2024,1515,61515,"PE BLUE","WALLET PHONEPAY",Matched,554.00,554.00,0.00,0.00,0.00,
18-08-2024,18-08-2024,2446,42446,"PLANET FASHION","WALLET PHONEPAY",Matched,21640.50,21640.50,0.00,0.00,0.00,
18-08-2024,18-08-2024,2519,62519,"PE BLUE","WALLET PHONEPAY",Matched,1599.20,1599.20,0.00,0.00,0.00,
